CHROM BIN_START BIN_END WEIGHTED_FST
chr7H 360500001 361500000 0.07109
chr7H 360750001 361750000 0.0795835
chr7H 361000001 362000000 0.066912
chr7H 361250001 362250000 0.0472347
chr7H 361500001 362500000 0.0440788
chr7H 361750001 362750000 0.0425957
chr7H 362000001 363000000 0.0444596
chr7H 362250001 363250000 0.0574434
chr7H 362500001 363500000 0.0689305
chr7H 362750001 363750000 0.0490091
chr7H 363000001 364000000 0.0479989
chr7H 363250001 364250000 0.0411655
chr7H 363500001 364500000 0.0418892
chr7H 363750001 364750000 0.0543464
chr7H 364000001 365000000 0.0714428
chr7H 364250001 365250000 0.101718
chr7H 364500001 365500000 0.0960434
chr7H 364750001 365750000 0.076277
chr7H 365000001 366000000 0.0638858
chr7H 365250001 366250000 0.0510754
chr7H 365500001 366500000 0.0527386
chr7H 365750001 366750000 0.0638976
chr7H 366000001 367000000 0.070065
chr7H 366250001 367250000 0.0566077
chr7H 366500001 367500000 0.0515022
chr7H 366750001 367750000 0.0531995
chr7H 367000001 368000000 0.0339936
chr7H 367250001 368250000 0.0427599
chr7H 367500001 368500000 0.0434127
chr7H 367750001 368750000 0.0407258
chr7H 368000001 369000000 0.0501457
chr7H 368250001 369250000 0.0464357
chr7H 368500001 369500000 0.0526719
chr7H 368750001 369750000 0.0665929
chr7H 369000001 370000000 0.089484
chr7H 369250001 370250000 0.103386
chr7H 369500001 370500000 0.0732445
chr7H 369750001 370750000 0.0900402
chr7H 370000001 371000000 0.107503
chr7H 370250001 371250000 0.111182
chr7H 370500001 371500000 0.115712
chr7H 370750001 371750000 0.103154
chr7H 371000001 372000000 0.0713228
chr7H 371250001 372250000 0.0567985
chr7H 371500001 372500000 0.0704449
chr7H 371750001 372750000 0.0702978
chr7H 372000001 373000000 0.0720184
chr7H 372250001 373250000 0.101421
chr7H 372500001 373500000 0.0646347
chr7H 372750001 373750000 0.057142
chr7H 373000001 374000000 0.0450188
chr7H 373250001 374250000 0.029791
chr7H 373500001 374500000 0.0365631
chr7H 373750001 374750000 0.0362539
chr7H 374000001 375000000 0.0384951
chr7H 374250001 375250000 0.0624677
chr7H 374500001 375500000 0.0646444
chr7H 374750001 375750000 0.0701257
chr7H 375000001 376000000 0.0683102
chr7H 375250001 376250000 0.0711898
chr7H 375500001 376500000 0.0753618
chr7H 375750001 376750000 0.0780232
chr7H 376000001 377000000 0.0884725
chr7H 376250001 377250000 0.0869545
chr7H 376500001 377500000 0.0867471
chr7H 376750001 377750000 0.104235
chr7H 377000001 378000000 0.12693
chr7H 377250001 378250000 0.118715
chr7H 377500001 378500000 0.103923
chr7H 377750001 378750000 0.0995598
chr7H 378000001 379000000 0.0625886
chr7H 378250001 379250000 0.0580206
chr7H 378500001 379500000 0.0384211
chr7H 378750001 379750000 0.0259049
chr7H 379000001 380000000 0.0353541
chr7H 379250001 380250000 0.0302976
chr7H 379500001 380500000 0.0401501
chr7H 379750001 380750000 0.0400842
chr7H 380000001 381000000 0.0325748
chr7H 380250001 381250000 0.0274009
chr7H 380500001 381500000 0.0230009
chr7H 380750001 381750000 0.0274591
chr7H 381000001 382000000 0.0404064
chr7H 381250001 382250000 0.0793652
chr7H 381500001 382500000 0.0784905
chr7H 381750001 382750000 0.0708362
chr7H 382000001 383000000 0.0720073
chr7H 382250001 383250000 0.073589
chr7H 382500001 383500000 0.0798222
chr7H 382750001 383750000 0.0956203
chr7H 383000001 384000000 0.0736147
chr7H 383250001 384250000 0.0605486
chr7H 383500001 384500000 0.0661937
chr7H 383750001 384750000 0.0560028
chr7H 384000001 385000000 0.0684731
chr7H 384250001 385250000 0.0668749
chr7H 384500001 385500000 0.0697459
chr7H 384750001 385750000 0.0695787
chr7H 385000001 386000000 0.0622197
chr7H 385250001 386250000 0.0596051
chr7H 385500001 386500000 0.0603116
chr7H 385750001 386750000 0.0539251
chr7H 386000001 387000000 0.0443382
chr7H 386250001 387250000 0.0546837
chr7H 386500001 387500000 0.0549694
chr7H 386750001 387750000 0.0475561
chr7H 387000001 388000000 0.0596958
chr7H 387250001 388250000 0.039068
chr7H 387500001 388500000 0.0374813
chr7H 387750001 388750000 0.0442891
chr7H 388000001 389000000 0.0149761
chr7H 388250001 389250000 0.0167295
chr7H 388500001 389500000 0.0173412
chr7H 388750001 389750000 0.0181881
chr7H 389000001 390000000 0.0556737
chr7H 389250001 390250000 0.0461172
chr7H 389500001 390500000 0.0330384
chr7H 389750001 390750000 0.0324464
chr7H 390000001 391000000 0.0342434
chr7H 390250001 391250000 0.0359842
chr7H 390500001 391500000 0.0484509
chr7H 390750001 391750000 0.0528704
chr7H 391000001 392000000 0.0493344
chr7H 391250001 392250000 0.055216
chr7H 391500001 392500000 0.0470776
chr7H 391750001 392750000 0.0532869
chr7H 392000001 393000000 0.0669755
chr7H 392250001 393250000 0.0742286
chr7H 392500001 393500000 0.0874762
chr7H 392750001 393750000 0.0717779
chr7H 393000001 394000000 0.067948
chr7H 393250001 394250000 0.0725024
chr7H 393500001 394500000 0.0965843
chr7H 393750001 394750000 0.120213
chr7H 394000001 395000000 0.127809
chr7H 394250001 395250000 0.0814187
chr7H 394500001 395500000 0.0559376
chr7H 394750001 395750000 0.0466006
chr7H 395000001 396000000 0.052395
chr7H 395250001 396250000 0.0677102
chr7H 395500001 396500000 0.0829418
chr7H 395750001 396750000 0.0769819
chr7H 396000001 397000000 0.0893031
chr7H 396250001 397250000 0.0766489
chr7H 396500001 397500000 0.0664918
chr7H 396750001 397750000 0.0617289
chr7H 397000001 398000000 0.0438369
chr7H 397250001 398250000 0.0632524
chr7H 397500001 398500000 0.107404
chr7H 397750001 398750000 0.182328
chr7H 398000001 399000000 0.2183
chr7H 398250001 399250000 0.21145
chr7H 398500001 399500000 0.211624
chr7H 398750001 399750000 0.178435
chr7H 399000001 400000000 0.125571
chr7H 399250001 400250000 0.105898
chr7H 399500001 400500000 0.102386
chr7H 399750001 400750000 0.0797982
chr7H 400000001 401000000 0.0696459
chr7H 400250001 401250000 0.0638589
chr7H 400500001 401500000 0.0584425
chr7H 400750001 401750000 0.0609546
chr7H 401000001 402000000 0.0489959
chr7H 401250001 402250000 0.0415548
chr7H 401500001 402500000 0.0410457
chr7H 401750001 402750000 0.0482639
chr7H 402000001 403000000 0.0654648
chr7H 402250001 403250000 0.0727559
chr7H 402500001 403500000 0.0844514
chr7H 402750001 403750000 0.0785971
chr7H 403000001 404000000 0.0733564
chr7H 403250001 404250000 0.0843293
chr7H 403500001 404500000 0.0726132
chr7H 403750001 404750000 0.0793626
chr7H 404000001 405000000 0.0871514
chr7H 404250001 405250000 0.0962741
chr7H 404500001 405500000 0.110259
chr7H 404750001 405750000 0.0831011
chr7H 405000001 406000000 0.0801158
chr7H 405250001 406250000 0.0731177
chr7H 405500001 406500000 0.0861512
chr7H 405750001 406750000 0.101585
chr7H 406000001 407000000 0.108394
chr7H 406250001 407250000 0.110519
chr7H 406500001 407500000 0.0892411
chr7H 406750001 407750000 0.0773213
chr7H 407000001 408000000 0.0666069
chr7H 407250001 408250000 0.0701758
chr7H 407500001 408500000 0.0750377
chr7H 407750001 408750000 0.0755045
chr7H 408000001 409000000 0.0632807
chr7H 408250001 409250000 0.0470317
chr7H 408500001 409500000 0.0488781
chr7H 408750001 409750000 0.0589783
chr7H 409000001 410000000 0.077605
chr7H 409250001 410250000 0.0976348
chr7H 409500001 410500000 0.0981534
chr7H 409750001 410750000 0.105514
chr7H 410000001 411000000 0.0869429
chr7H 410250001 411250000 0.0837044
chr7H 410500001 411500000 0.0831344
chr7H 410750001 411750000 0.0713496
chr7H 411000001 412000000 0.0676322
chr7H 411250001 412250000 0.0759567
chr7H 411500001 412500000 0.0727084
chr7H 411750001 412750000 0.0868701
chr7H 412000001 413000000 0.102044
chr7H 412250001 413250000 0.115643
chr7H 412500001 413500000 0.115625
chr7H 412750001 413750000 0.0903613
chr7H 413000001 414000000 0.0974417
chr7H 413250001 414250000 0.0933366
chr7H 413500001 414500000 0.092313
chr7H 413750001 414750000 0.0929397
chr7H 414000001 415000000 0.0839985
chr7H 414250001 415250000 0.0847008
chr7H 414500001 415500000 0.081781
chr7H 414750001 415750000 0.0892663
chr7H 415000001 416000000 0.112919
chr7H 415250001 416250000 0.139473
chr7H 415500001 416500000 0.190164
chr7H 415750001 416750000 0.271405
chr7H 416000001 417000000 0.279376
chr7H 416250001 417250000 0.285287
chr7H 416500001 417500000 0.291873
chr7H 416750001 417750000 0.290743
chr7H 417000001 418000000 0.27753
chr7H 417250001 418250000 0.288885
chr7H 417500001 418500000 0.234024
chr7H 417750001 418750000 0.257423
chr7H 418000001 419000000 0.255382
chr7H 418250001 419250000 0.211797
chr7H 418500001 419500000 0.226762
chr7H 418750001 419750000 0.198506
chr7H 419000001 420000000 0.215104
chr7H 419250001 420250000 0.256022
chr7H 419500001 420500000 0.271588
chr7H 419750001 420750000 0.27855
chr7H 420000001 421000000 0.266799
chr7H 420250001 421250000 0.31821
chr7H 420500001 421500000 0.316123
chr7H 420750001 421750000 0.332623
chr7H 421000001 422000000 0.400908
chr7H 421250001 422250000 0.388354
chr7H 421500001 422500000 0.377232
chr7H 421750001 422750000 0.371074
chr7H 422000001 423000000 0.333813
chr7H 422250001 423250000 0.314629
chr7H 422500001 423500000 0.337463
chr7H 422750001 423750000 0.293654
chr7H 423000001 424000000 0.285714
chr7H 423250001 424250000 0.278943
chr7H 423500001 424500000 0.221997
chr7H 423750001 424750000 0.267658
chr7H 424000001 425000000 0.288524
chr7H 424250001 425250000 0.298675
chr7H 424500001 425500000 0.315445
chr7H 424750001 425750000 0.277637
chr7H 425000001 426000000 0.252137
chr7H 425250001 426250000 0.202223
chr7H 425500001 426500000 0.211793
chr7H 425750001 426750000 0.126738
chr7H 426000001 427000000 0.137937
chr7H 426250001 427250000 0.133308
chr7H 426500001 427500000 0.125452
chr7H 426750001 427750000 0.178593
chr7H 427000001 428000000 0.143005
chr7H 427250001 428250000 0.153017
chr7H 427500001 428500000 0.143213
chr7H 427750001 428750000 0.119169
chr7H 428000001 429000000 0.122441
chr7H 428250001 429250000 0.146624
chr7H 428500001 429500000 0.240185
chr7H 428750001 429750000 0.273925
chr7H 429000001 430000000 0.23343
chr7H 429250001 430250000 0.218971
chr7H 429500001 430500000 0.179075
chr7H 429750001 430750000 0.151728
chr7H 430000001 431000000 0.187858
chr7H 430250001 431250000 0.183453
chr7H 430500001 431500000 0.15022
chr7H 430750001 431750000 0.139027
chr7H 431000001 432000000 0.124549
chr7H 431250001 432250000 0.103956
chr7H 431500001 432500000 0.0966326
chr7H 431750001 432750000 0.106861
chr7H 432000001 433000000 0.124934
chr7H 432250001 433250000 0.138257
chr7H 432500001 433500000 0.171535
chr7H 432750001 433750000 0.134639
chr7H 433000001 434000000 0.105383
chr7H 433250001 434250000 0.133408
chr7H 433500001 434500000 0.161735
chr7H 433750001 434750000 0.196672
chr7H 434000001 435000000 0.235465
chr7H 434250001 435250000 0.181187
chr7H 434500001 435500000 0.137511
chr7H 434750001 435750000 0.112281
chr7H 435000001 436000000 0.0898307
chr7H 435250001 436250000 0.0728134
chr7H 435500001 436500000 0.0649841
chr7H 435750001 436750000 0.0575454
chr7H 436000001 437000000 0.0570917
chr7H 436250001 437250000 0.0669659
chr7H 436500001 437500000 0.0776743
chr7H 436750001 437750000 0.0576106
chr7H 437000001 438000000 0.0767956
chr7H 437250001 438250000 0.0876425
chr7H 437500001 438500000 0.0774897
chr7H 437750001 438750000 0.110105
chr7H 438000001 439000000 0.0691449
chr7H 438250001 439250000 0.0488839
chr7H 438500001 439500000 0.0422006
chr7H 438750001 439750000 0.0463575
chr7H 439000001 440000000 0.067709
chr7H 439250001 440250000 0.0763264
chr7H 439500001 440500000 0.117812
chr7H 439750001 440750000 0.112537
chr7H 440000001 441000000 0.0446824
chr7H 440250001 441250000 0.0454294
chr7H 440500001 441500000 0.0456584
chr7H 440750001 441750000 0.0440905
chr7H 441000001 442000000 0.0634637
chr7H 441250001 442250000 0.0722067
chr7H 441500001 442500000 0.0803255
chr7H 441750001 442750000 0.0907694
chr7H 442000001 443000000 0.10661
chr7H 442250001 443250000 0.126374
chr7H 442500001 443500000 0.12917
chr7H 442750001 443750000 0.151853
chr7H 443000001 444000000 0.193095
chr7H 443250001 444250000 0.182162
chr7H 443500001 444500000 0.206885
chr7H 443750001 444750000 0.164694
chr7H 444000001 445000000 0.110047
chr7H 444250001 445250000 0.0850887
chr7H 444500001 445500000 0.0557867
chr7H 444750001 445750000 0.0678395
chr7H 445000001 446000000 0.078182
chr7H 445250001 446250000 0.120613
chr7H 445500001 446500000 0.163691
chr7H 445750001 446750000 0.167779
chr7H 446000001 447000000 0.166517
chr7H 446250001 447250000 0.167424
chr7H 446500001 447500000 0.164101
chr7H 446750001 447750000 0.187306
chr7H 447000001 448000000 0.207173
chr7H 447250001 448250000 0.197113
chr7H 447500001 448500000 0.213993
chr7H 447750001 448750000 0.228043
chr7H 448000001 449000000 0.219601
chr7H 448250001 449250000 0.242508
chr7H 448500001 449500000 0.17448
chr7H 448750001 449750000 0.231582
chr7H 449000001 450000000 0.252725
chr7H 449250001 450250000 0.253437
chr7H 449500001 450500000 0.283139
chr7H 449750001 450750000 0.138082
chr7H 450000001 451000000 0.0854826
chr7H 450250001 451250000 0.0718215
chr7H 450500001 451500000 0.0855558
chr7H 450750001 451750000 0.134229
chr7H 451000001 452000000 0.200185
chr7H 451250001 452250000 0.272853
chr7H 451500001 452500000 0.281774
chr7H 451750001 452750000 0.370097
chr7H 452000001 453000000 0.340865
chr7H 452250001 453250000 0.314032
chr7H 452500001 453500000 0.322038
chr7H 452750001 453750000 0.259604
chr7H 453000001 454000000 0.175581
chr7H 453250001 454250000 0.138936
chr7H 453500001 454500000 0.113213
chr7H 453750001 454750000 0.115409
chr7H 454000001 455000000 0.169285
chr7H 454250001 455250000 0.164605
chr7H 454500001 455500000 0.167901
chr7H 454750001 455750000 0.182106
chr7H 455000001 456000000 0.182245
chr7H 455250001 456250000 0.15991
chr7H 455500001 456500000 0.173246
chr7H 455750001 456750000 0.149792
chr7H 456000001 457000000 0.164864
chr7H 456250001 457250000 0.15202
chr7H 456500001 457500000 0.143543
chr7H 456750001 457750000 0.107368
chr7H 457000001 458000000 0.0753938
chr7H 457250001 458250000 0.104976
chr7H 457500001 458500000 0.15013
chr7H 457750001 458750000 0.188954
chr7H 458000001 459000000 0.19983
chr7H 458250001 459250000 0.181296
chr7H 458500001 459500000 0.122511
chr7H 458750001 459750000 0.122358
chr7H 459000001 460000000 0.0963916
chr7H 459250001 460250000 0.0873816
chr7H 459500001 460500000 0.10321
chr7H 459750001 460750000 0.0957967
chr7H 460000001 461000000 0.101863
chr7H 460250001 461250000 0.132875
chr7H 460500001 461500000 0.11027
chr7H 460750001 461750000 0.0992189
chr7H 461000001 462000000 0.116027
chr7H 461250001 462250000 0.121196
chr7H 461500001 462500000 0.162429
chr7H 461750001 462750000 0.217734
chr7H 462000001 463000000 0.264664
chr7H 462250001 463250000 0.306081
chr7H 462500001 463500000 0.329947
chr7H 462750001 463750000 0.328786
chr7H 463000001 464000000 0.272393
chr7H 463250001 464250000 0.24796
chr7H 463500001 464500000 0.211808
chr7H 463750001 464750000 0.175781
chr7H 464000001 465000000 0.149548
chr7H 464250001 465250000 0.0857774
chr7H 464500001 465500000 0.0705804
chr7H 464750001 465750000 0.0701301
chr7H 465000001 466000000 0.0730477
chr7H 465250001 466250000 0.0999144
chr7H 465500001 466500000 0.123234
chr7H 465750001 466750000 0.123867
chr7H 466000001 467000000 0.172194
chr7H 466250001 467250000 0.160015
chr7H 466500001 467500000 0.157205
chr7H 466750001 467750000 0.162307
chr7H 467000001 468000000 0.117988
chr7H 467250001 468250000 0.082096
chr7H 467500001 468500000 0.0772463
chr7H 467750001 468750000 0.0603443
chr7H 468000001 469000000 0.0749399
chr7H 468250001 469250000 0.176616
chr7H 468500001 469500000 0.186011
chr7H 468750001 469750000 0.264107
chr7H 469000001 470000000 0.292083
chr7H 469250001 470250000 0.266961
chr7H 469500001 470500000 0.259863
chr7H 469750001 470750000 0.249571
chr7H 470000001 471000000 0.185688
chr7H 470250001 471250000 0.189112
chr7H 470500001 471500000 0.217318
chr7H 470750001 471750000 0.225812
chr7H 471000001 472000000 0.257751
chr7H 471250001 472250000 0.239536
chr7H 471500001 472500000 0.213583
chr7H 471750001 472750000 0.176372
chr7H 472000001 473000000 0.154594
chr7H 472250001 473250000 0.134166
chr7H 472500001 473500000 0.148978
chr7H 472750001 473750000 0.12421
chr7H 473000001 474000000 0.125937
chr7H 473250001 474250000 0.151219
chr7H 473500001 474500000 0.123149
chr7H 473750001 474750000 0.115523
chr7H 474000001 475000000 0.118589
chr7H 474250001 475250000 0.136089
chr7H 474500001 475500000 0.203333
chr7H 474750001 475750000 0.217435
chr7H 475000001 476000000 0.241884
chr7H 475250001 476250000 0.225099
chr7H 475500001 476500000 0.210603
chr7H 475750001 476750000 0.244216
chr7H 476000001 477000000 0.239387
chr7H 476250001 477250000 0.266008
chr7H 476500001 477500000 0.306418
chr7H 476750001 477750000 0.25271
chr7H 477000001 478000000 0.259801
chr7H 477250001 478250000 0.228741
chr7H 477500001 478500000 0.155135
chr7H 477750001 478750000 0.137005
chr7H 478000001 479000000 0.130393
chr7H 478250001 479250000 0.134917
chr7H 478500001 479500000 0.135373
chr7H 478750001 479750000 0.146857
chr7H 479000001 480000000 0.191879
chr7H 479250001 480250000 0.18461
chr7H 479500001 480500000 0.202151
chr7H 479750001 480750000 0.306197
chr7H 480000001 481000000 0.324731
chr7H 480250001 481250000 0.306953
chr7H 480500001 481500000 0.331988
chr7H 480750001 481750000 0.228911
chr7H 481000001 482000000 0.171446
chr7H 481250001 482250000 0.161483
chr7H 481500001 482500000 0.152234
chr7H 481750001 482750000 0.261596
chr7H 482000001 483000000 0.318038
chr7H 482250001 483250000 0.414584
chr7H 482500001 483500000 0.456595
chr7H 482750001 483750000 0.428136
chr7H 483000001 484000000 0.332176
chr7H 483250001 484250000 0.212207
chr7H 483500001 484500000 0.0919349
chr7H 483750001 484750000 0.092488
chr7H 484000001 485000000 0.0806147
chr7H 484250001 485250000 0.0786619
chr7H 484500001 485500000 0.102481
chr7H 484750001 485750000 0.112907
chr7H 485000001 486000000 0.132339
chr7H 485250001 486250000 0.13963
chr7H 485500001 486500000 0.163858
chr7H 485750001 486750000 0.155359
chr7H 486000001 487000000 0.159597
chr7H 486250001 487250000 0.114349
chr7H 486500001 487500000 0.0756661
chr7H 486750001 487750000 0.0664196
chr7H 487000001 488000000 0.0631155
chr7H 487250001 488250000 0.0681046
chr7H 487500001 488500000 0.0700799
chr7H 487750001 488750000 0.0858072
chr7H 488000001 489000000 0.0973619
chr7H 488250001 489250000 0.108187
chr7H 488500001 489500000 0.126413
chr7H 488750001 489750000 0.286896
chr7H 489000001 490000000 0.32817
chr7H 489250001 490250000 0.371461
chr7H 489500001 490500000 0.424797
chr7H 489750001 490750000 0.318913
chr7H 490000001 491000000 0.299274
chr7H 490250001 491250000 0.333354
chr7H 490500001 491500000 0.344864
chr7H 490750001 491750000 0.400238
chr7H 491000001 492000000 0.438125
chr7H 491250001 492250000 0.358445
chr7H 491500001 492500000 0.253879
chr7H 491750001 492750000 0.177996
chr7H 492000001 493000000 0.160134
chr7H 492250001 493250000 0.170942
chr7H 492500001 493500000 0.217392
chr7H 492750001 493750000 0.241982
chr7H 493000001 494000000 0.203362
chr7H 493250001 494250000 0.225106
chr7H 493500001 494500000 0.296763
chr7H 493750001 494750000 0.325818
chr7H 494000001 495000000 0.310881
chr7H 494250001 495250000 0.248602
chr7H 494500001 495500000 0.13115
chr7H 494750001 495750000 0.0824869
chr7H 495000001 496000000 0.0633997
chr7H 495250001 496250000 0.0560206
chr7H 495500001 496500000 0.0733542
chr7H 495750001 496750000 0.111133
chr7H 496000001 497000000 0.203917
chr7H 496250001 497250000 0.239978
chr7H 496500001 497500000 0.230086
chr7H 496750001 497750000 0.234686
chr7H 497000001 498000000 0.306458
chr7H 497250001 498250000 0.323913
chr7H 497500001 498500000 0.369318
chr7H 497750001 498750000 0.324044
chr7H 498000001 499000000 0.21103
chr7H 498250001 499250000 0.166663
chr7H 498500001 499500000 0.141503
chr7H 498750001 499750000 0.16895
chr7H 499000001 500000000 0.185228
chr7H 499250001 500250000 0.155735
chr7H 499500001 500500000 0.159516
chr7H 499750001 500750000 0.130435
chr7H 500000001 501000000 0.151852
chr7H 500250001 501250000 0.172177
chr7H 500500001 501500000 0.183433
chr7H 500750001 501750000 0.242161
chr7H 501000001 502000000 0.23686
chr7H 501250001 502250000 0.267854
chr7H 501500001 502500000 0.302529
chr7H 501750001 502750000 0.244026
chr7H 502000001 503000000 0.225136
chr7H 502250001 503250000 0.181622
chr7H 502500001 503500000 0.146416
chr7H 502750001 503750000 0.189723
chr7H 503000001 504000000 0.230705
chr7H 503250001 504250000 0.211312
chr7H 503500001 504500000 0.198435
chr7H 503750001 504750000 0.146851
chr7H 504000001 505000000 0.0773966
chr7H 504250001 505250000 0.12171
chr7H 504500001 505500000 0.123914
chr7H 504750001 505750000 0.120614
chr7H 505000001 506000000 0.138598
chr7H 505250001 506250000 0.117352
chr7H 505500001 506500000 0.127291
chr7H 505750001 506750000 0.118175
chr7H 506000001 507000000 0.0984061
chr7H 506250001 507250000 0.08902
chr7H 506500001 507500000 0.0930782
chr7H 506750001 507750000 0.0863387
chr7H 507000001 508000000 0.0939131
chr7H 507250001 508250000 0.120979
chr7H 507500001 508500000 0.127857
chr7H 507750001 508750000 0.220411
chr7H 508000001 509000000 0.204541
chr7H 508250001 509250000 0.214889
chr7H 508500001 509500000 0.199442
chr7H 508750001 509750000 0.171979
chr7H 509000001 510000000 0.168274
chr7H 509250001 510250000 0.228402
chr7H 509500001 510500000 0.326147
chr7H 509750001 510750000 0.392618
chr7H 510000001 511000000 0.456721
chr7H 510250001 511250000 0.359634
chr7H 510500001 511500000 0.31055
chr7H 510750001 511750000 0.287196
chr7H 511000001 512000000 0.304832
chr7H 511250001 512250000 0.280296
chr7H 511500001 512500000 0.246849
chr7H 511750001 512750000 0.22245
chr7H 512000001 513000000 0.167939
chr7H 512250001 513250000 0.168296
chr7H 512500001 513500000 0.127362
chr7H 512750001 513750000 0.11122
chr7H 513000001 514000000 0.124945
chr7H 513250001 514250000 0.117812
chr7H 513500001 514500000 0.182448
chr7H 513750001 514750000 0.211196
chr7H 514000001 515000000 0.260589
chr7H 514250001 515250000 0.293922
chr7H 514500001 515500000 0.287878
chr7H 514750001 515750000 0.270922
chr7H 515000001 516000000 0.182013
chr7H 515250001 516250000 0.121952
chr7H 515500001 516500000 0.129305
chr7H 515750001 516750000 0.150369
chr7H 516000001 517000000 0.215677
chr7H 516250001 517250000 0.335804
chr7H 516500001 517500000 0.347504
chr7H 516750001 517750000 0.35478
chr7H 517000001 518000000 0.307784
chr7H 517250001 518250000 0.221948
chr7H 517500001 518500000 0.169045
chr7H 517750001 518750000 0.163992
chr7H 518000001 519000000 0.179232
chr7H 518250001 519250000 0.276519
chr7H 518500001 519500000 0.4128
chr7H 518750001 519750000 0.379356
chr7H 519000001 520000000 0.363258
chr7H 519250001 520250000 0.333177
chr7H 519500001 520500000 0.377269
chr7H 519750001 520750000 0.422767
chr7H 520000001 521000000 0.410625
chr7H 520250001 521250000 0.357759
chr7H 520500001 521500000 0.143607
chr7H 520750001 521750000 0.131382
chr7H 521000001 522000000 0.134893
chr7H 521250001 522250000 0.154585
chr7H 521500001 522500000 0.193946
chr7H 521750001 522750000 0.210351
chr7H 522000001 523000000 0.234627
chr7H 522250001 523250000 0.270808
chr7H 522500001 523500000 0.433205
chr7H 522750001 523750000 0.398569
chr7H 523000001 524000000 0.355494
chr7H 523250001 524250000 0.327777
chr7H 523500001 524500000 0.221936
chr7H 523750001 524750000 0.18783
chr7H 524000001 525000000 0.240976
chr7H 524250001 525250000 0.268973
chr7H 524500001 525500000 0.35138
chr7H 524750001 525750000 0.335214
chr7H 525000001 526000000 0.287275
chr7H 525250001 526250000 0.260638
chr7H 525500001 526500000 0.23738
chr7H 525750001 526750000 0.231131
chr7H 526000001 527000000 0.265514
chr7H 526250001 527250000 0.234969
chr7H 526500001 527500000 0.226295
chr7H 526750001 527750000 0.20031
chr7H 527000001 528000000 0.143623
chr7H 527250001 528250000 0.151697
chr7H 527500001 528500000 0.131854
chr7H 527750001 528750000 0.121455
chr7H 528000001 529000000 0.155103
chr7H 528250001 529250000 0.123379
chr7H 528500001 529500000 0.129233
chr7H 528750001 529750000 0.173198
chr7H 529000001 530000000 0.180058
chr7H 529250001 530250000 0.260732
chr7H 529500001 530500000 0.295677
chr7H 529750001 530750000 0.242802
chr7H 530000001 531000000 0.160929
chr7H 530250001 531250000 0.127087
chr7H 530500001 531500000 0.111411
chr7H 530750001 531750000 0.0996932
chr7H 531000001 532000000 0.127628
chr7H 531250001 532250000 0.124115
chr7H 531500001 532500000 0.13486
chr7H 531750001 532750000 0.183069
chr7H 532000001 533000000 0.173688
chr7H 532250001 533250000 0.190744
chr7H 532500001 533500000 0.22017
chr7H 532750001 533750000 0.214681
chr7H 533000001 534000000 0.265341
chr7H 533250001 534250000 0.262532
chr7H 533500001 534500000 0.280544
chr7H 533750001 534750000 0.263256
chr7H 534000001 535000000 0.247982
chr7H 534250001 535250000 0.194404
chr7H 534500001 535500000 0.148498
chr7H 534750001 535750000 0.120635
chr7H 535000001 536000000 0.121182
chr7H 535250001 536250000 0.145559
chr7H 535500001 536500000 0.161666
chr7H 535750001 536750000 0.217173
chr7H 536000001 537000000 0.23187
chr7H 536250001 537250000 0.26783
chr7H 536500001 537500000 0.279208
chr7H 536750001 537750000 0.266522
chr7H 537000001 538000000 0.264678
chr7H 537250001 538250000 0.207406
chr7H 537500001 538500000 0.189215
chr7H 537750001 538750000 0.159876
chr7H 538000001 539000000 0.155071
chr7H 538250001 539250000 0.179933
chr7H 538500001 539500000 0.197988
chr7H 538750001 539750000 0.344755
chr7H 539000001 540000000 0.389064
chr7H 539250001 540250000 0.348195
chr7H 539500001 540500000 0.261517
chr7H 539750001 540750000 0.11909
chr7H 540000001 541000000 0.0963472
chr7H 540250001 541250000 0.0964588
chr7H 540500001 541500000 0.104383
chr7H 540750001 541750000 0.154891
chr7H 541000001 542000000 0.169362
chr7H 541250001 542250000 0.14223
chr7H 541500001 542500000 0.247119
chr7H 541750001 542750000 0.250152
chr7H 542000001 543000000 0.23707
chr7H 542250001 543250000 0.238594
chr7H 542500001 543500000 0.160322
chr7H 542750001 543750000 0.157883
chr7H 543000001 544000000 0.196134
chr7H 543250001 544250000 0.29035
chr7H 543500001 544500000 0.217208
chr7H 543750001 544750000 0.208441
chr7H 544000001 545000000 0.214289
chr7H 544250001 545250000 0.221056
chr7H 544500001 545500000 0.230417
chr7H 544750001 545750000 0.215492
chr7H 545000001 546000000 0.184697
chr7H 545250001 546250000 0.189962
chr7H 545500001 546500000 0.253233
chr7H 545750001 546750000 0.289615
chr7H 546000001 547000000 0.373419
chr7H 546250001 547250000 0.348948
chr7H 546500001 547500000 0.305547
chr7H 546750001 547750000 0.403914
chr7H 547000001 548000000 0.381489
chr7H 547250001 548250000 0.434536
chr7H 547500001 548500000 0.395152
chr7H 547750001 548750000 0.284836
chr7H 548000001 549000000 0.322944
chr7H 548250001 549250000 0.292066
chr7H 548500001 549500000 0.364178
chr7H 548750001 549750000 0.406454
chr7H 549000001 550000000 0.380901
chr7H 549250001 550250000 0.385385
chr7H 549500001 550500000 0.375711
chr7H 549750001 550750000 0.29561
chr7H 550000001 551000000 0.211019
chr7H 550250001 551250000 0.154388
chr7H 550500001 551500000 0.151568
chr7H 550750001 551750000 0.144224
chr7H 551000001 552000000 0.144395
